cust_id,age,income,age of account,customer_segment,prom_0,prom_1,prom_2,prom_3,prom_4,prom_5,prom_6,prom_7,prom_8,prom_9,total_amount_purchased
4eff60b798854f09924ef683d0479f89,82,102,17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.42
50a22661fb2440808dd6e4a38d8cc2e6,65,78,0,3,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99000000000002
3b88b75cc2444adeaed87401ce7471d1,70,100,35,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,275.2900000000001
fa78c77815f14f7e973c43c229ae3556,93,60,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.52000000000001
9cd0dd71500b43669e3a0410873abc75,71,84,9,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.54
60e0bbc13e8e49dcb6ce51f811a84b46,77,87,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,265.67
b8b1f116c8db44e0a742490fa7e09db9,51,101,12,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,209.3599999999999
8eb604dc765a45a38b4212751af99ae2,63,86,5,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,42.58
4455e61955bf4b6ba269ed2856f504e8,21,37,9,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
c89b6c5cfbfb49f8990d39dcb15d0dfe,60,67,5,3,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,726.9699999999999
115bb87faca04ed7b545f8b8e95b2dd7,74,76,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.74
30a7268e872746cc8d26a28faa8cec16,63,61,46,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,188.27999999999994
c4be9893461342c48ce8e14b38d30afe,28,59,8,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.53
483e71a167bf492d9d8d3380ac737205,65,105,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.76
5f3fd777708140238e54f27f6a667751,76,59,57,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.02000000000001
7c56d46290a54a3292077fd06ee66249,86,56,29,2,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,42.09
5dc074a4f3e54a51965feaada51c0bd8,58,84,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.96
a97b0e2c53fd409d962cbebc359f3f1f,63,73,10,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,124.48
5da599f0f0ca40a6916e28487a55e655,24,60,34,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,411.74
3676d09f2a6142c1afcebf8f75f4c5ec,57,85,12,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,127.64
7905b7568f024849b27b7af94969d78a,38,67,1,3,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.879999999999995
79a0f1ea3c354d6ba8c10bc4f86380b1,70,114,14,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,309.28000000000003
647fc3ba0eca4cc089cb1189072e08fb,50,98,24,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.99000000000005
e5b856fbfff34958b7404b6e976e6fe9,27,32,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.880000000000003
c86a41d7fc0d41039b948b7a966093bd,33,33,4,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,53.17000000000001
04189492f0aa46f2b6fefe34ffbc7062,29,64,55,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,72.78000000000002
c1f75b94d45d42b189765a2533b526dd,49,88,3,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.21
9a4f8b9976034a48a6599c41635a9386,68,92,8,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.32
642dcbae782b41409fe3dfee949800ef,51,33,5,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26
e8434e36ba6e420391e1684bdbcc69bd,58,74,3,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.23
ae56c4d76ac84a639a31693086044dd9,52,69,13,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,307.41999999999996
dc686916a51a4496bf4224ba4266a4f1,63,48,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,151.54
516deb12c5e249ea9cea3a55ef8ce20b,66,42,9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.58
e61ba43fd8bf4b18b97af08e1ae53fc7,37,32,23,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,64.69999999999999
18a0d61beab64b218454834f068f3f52,42,32,6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,54.69000000000001
efef288af381446eb0b32d0e42371846,22,36,14,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,409.05
58685d6f468c4410bda5757c71039d60,44,63,29,2,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,154.99
33207f5c13f34087b2e5c9b1cdc83ee6,22,72,22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.730000000000004
c15f857368ae42c19909c66824f54de1,25,67,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.98
e69248e2f33b4a3e930c23c786fbb006,65,45,8,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,147.20000000000005
18a4097b43f548c3a34efb2699fdcfcb,53,66,53,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.78
3ab94c67c9324d37aaf478e61c028438,83,76,18,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,186.35000000000002
9d6e4253c7424f2abaebe398bcd78355,48,54,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29
e675e1fc77b04d839bf84487fef0bcbb,56,55,7,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,143.45999999999998
e6a59f1d7d9d4f49a37c1c17d6cb7870,66,46,5,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.09
43ddc0d38ac4481e9bbf42310114fea3,41,62,10,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,38.91
0a2d08c3970c4d2181711b61f4f9cb31,54,97,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.96000000000001
039e0c539c2f4fc582423412a8bceb40,82,32,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.270000000000001
677b68c6df3449c2a2853d551c8b2ac3,21,52,20,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,40.2
b39042dc2414439695d395c59b247a03,44,75,17,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,346.5300000000001
8f4db7b3ffbf409fbf5185c266ae4630,34,31,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.89
1f5904646e364d8e9e2a6bcc4566f5d6,56,71,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.19
0e6f81eb2b924f55abc1d7ddcf9e0424,45,96,3,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,60.48
eccaf1fd7f144b42a2489c941e9d65a2,20,61,10,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89
38eda181869f4bf195ae5c9dd759050d,34,66,40,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.079999999999984
0ff34474e5b245b79f396d4c5ddef96c,26,42,10,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.43
a3c93de84ce84d7ca12466bb19a8ea84,44,59,20,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.68
cc3ad71378a240a0841158e9aefe046e,25,35,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.58
0d21bafce46a417d9488c090367278e1,56,72,12,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,233.78000000000011
aaaf123c93804a418da5c4edceb4d40c,54,60,5,3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,47.42
9d7ee5485d064f5b8cecc53fe55863ac,67,91,23,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,138.55999999999997
07b3cbbeea81414b9024bea5bc229daa,87,33,1,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.41
c2b8b11520d4477cb997ebe61aa8a51f,18,34,6,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47
d470c8da3a134e13951d3ca40cc4d678,61,44,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07
f32f71dc2cdb4ec4865e75bad71aaec0,70,78,31,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,55.389999999999986
0ce9a07602cc40c298a27089b5f2175a,58,73,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,77.04
b569f65fd55d49c1b3942ec2e81fd910,32,62,9,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.98
22a945be84664ab59b5bff02429bf462,21,45,15,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1040.9799999999998
76a5b67f65764c71bc6304500ade2028,64,71,24,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,147.95
374007b9d7d547f0ba956cf84039ca8f,59,83,21,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,161.49
fb6b0dba723f46f6bfb650bd97929aba,71,69,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,33.269999999999996
3098787d8924438bb74e11685c6a6657,42,59,33,5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,185.92
0cec20d571574e2d810148b0e26b2047,71,32,40,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.550000000000008
91500f8c94464be0ae271ab021aea6b9,80,49,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.229999999999993
ad2d64ad3c7a49239a53eefe149d0091,79,33,9,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41999999999999
e4d2577de3a54f1388205707ff0ed056,20,35,18,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.32
625b2edda53f4e5db514565ee8c11e17,78,111,26,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.32
2f19903570834d9ea2c103c8575f71ba,85,117,17,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,252.85
c15ed45a455d416daa0cb30aa7f8f9b1,42,67,27,5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.20999999999998
77319fb963f74b25832afcd269a8735a,40,68,18,3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,162.32000000000002
c0bdfd5f10d84c1e981c48c48373e983,84,43,35,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,65.81
69838acae199421ca9971239c1a39ece,53,58,7,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.69
b3c15b3b44df42a7b48eb27e5e02b13a,51,73,44,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.76000000000001
bee96e5ef7de46afbab6652067203fed,66,105,16,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,299.37
98648e9fc28f44d99eac963018d97f1e,57,93,1,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,90.43
9b369b26d6fe4dcbae7eded339d09d75,54,86,11,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,53.379999999999995
8bc20a496b6d4a33bf6bb801fb1d95ea,49,94,7,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.08000000000004
4ae4c3dec40f41a6a4077e5027ba7f24,25,67,4,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.339999999999996
1adc7b1c849a4b048097148dcad4272d,32,62,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.04
8b113c0c1ccb4650ac550e3a7a7710f4,68,50,30,2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.88000000000001
ea1ecddf4814464cbc8fd299230b5f3a,38,76,6,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,611.8300000000002
8fbfe35c416c46089dcf3fc0944eb911,55,55,4,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.94
bce8630e669e48f09889156ebd3aab5b,23,60,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,180.05
ab36b436924042459401a8e140795a7e,43,54,28,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.2
774c3d38d56d4748a52ce49801ae876b,45,42,9,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.79
fc69570a2ba74e92b1bf03cc30b1c66a,80,64,24,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75.81
708efcc16c1244a596b8a21b0fb471f4,67,38,40,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.830000000000005
940c174894734049a18b0770794d3ea3,46,54,21,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,608.6
269022e1a85746a59d0c6bd1ec8634ab,52,37,5,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.400000000000002
3eceb9642019459cbe7dbe9b169cda9d,58,34,11,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.190000000000001
4854ec4591d14861a009094685279a5b,73,70,4,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138.85999999999999
83f7a1c222b240efa169e3ce318460af,36,47,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.44
cadd7084f71e45faac25ea898e03fabc,43,73,53,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.51
83e7e1162b2c447494a37edc5a4a00a5,67,51,1,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.55
6d45fac16b3d477e822bb9147b3238a9,28,70,7,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.84
e2415c178a064a36b1081c2816f75e19,46,40,2,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.07
aa83af3a55f543d190400dc9392cb80f,76,54,2,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.66
c87f130483ac4d95bce58e5e96c2e0b5,74,50,34,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,183.67000000000002
5d83a12dcf044d6fa1b5ee3f2fe91bcc,60,42,9,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.89
ae02ff99e338449ab46fca34b428a768,63,64,42,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.85
84f810c79d184d55bffdead69db2e9d6,55,58,25,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.56000000000002
5dd3c0d6576944cc91574ee4118bd008,68,118,6,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,205.98000000000002
b6ef8b6a987c48d5ac80630932600492,27,72,51,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0
d0e38277ec4646c7a73b408211b7ff19,69,86,20,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,166.26
1a3ce9685b6c46038d190352c6031516,44,51,10,0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.400000000000006
800e77c142bd420a986810da209db2f3,37,64,40,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.669999999999998
87b31f82fd6540f99fd24e368ee6743b,41,75,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,17.03
85bad724041c414bb4b2655758b1b076,40,69,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.56
121a62fa7f5349ad90d97dad47e7194d,55,45,20,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.51999999999998
b29fe4d821824aa5b7eb865fe2c33a03,60,32,45,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,57.68999999999999
334a43e0c6614e79958061ff36a566ad,39,39,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.670000000000002
f544ef208f034530bf4f07c01af7256f,51,75,8,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72
7ecd0a2b41794a5ba7cc1b7c6d916df3,39,62,37,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57.14000000000002
780896df71d247de8ab23edd1201d34d,63,56,19,2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,149.42
c98c6fb3dcfa4c92b8e329a216e83e62,26,44,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,54.300000000000004
7f370edef8ae471bb1e3067f84f5a9d0,53,100,43,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,166.93
3dacb18c17fe43a7893f2f241231e647,65,33,12,4,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,61.669999999999995
ce3c8168b9464fd29c61275393390740,85,53,47,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.919999999999998
573b3ad921ad4f3e9a717210f461ea29,26,38,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.42999999999999
46589de520eb4087a4715abf072ed490,84,37,7,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.76000000000002
2f2289042c584e1abdcd4828ce5d5354,61,117,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,156.39000000000001
9aad7d4556ac493a8d09b0bf3d7c88f2,69,71,17,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.34000000000003
08a5adf50a9b40a9b5bb24019d0a55fc,81,74,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,766.55
905c7b26eac2451b9b1f0ebc7be8b9fd,37,51,29,5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,577.7199999999999
e720be9d0af24df79b101ea36f347aa6,42,74,5,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.7
7b3739a66500477c8cc59e0e708f185c,27,66,8,0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66
58b8ef5107474c15ac723f0746037631,37,69,5,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.049999999999994
8e1ba6f52cee49b8aec20c1134e2b906,43,45,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,73.77
3762aacc8c144385a1d58a9fe2317af2,67,62,10,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.28
1b7a81560a7c489fb80865bcc4e10ddd,39,36,57,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.679999999999996
798d915dfb6a4477adf06802ba29477e,78,57,54,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,151.31
647ef228030343db8598e2198e5a451f,44,51,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.91
8b9d3f738e7e499b9e820de07c16bc62,69,57,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.62
2c44d54d50914317a8d09bd305b04e72,31,40,34,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.62
e4c38c75c12f4bec9fb35546b14c5fd5,64,98,12,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.61
a2d1073735424cc68c95b2024d054c61,54,53,5,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,29.29
6b1a859eaad74f6d9f566b467c258e99,44,60,46,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188.61999999999998
65d0bcbe731d4be093adfb2cf13711e3,65,32,0,4,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,79.5
373f17b5f22c4934b0d512126389f800,81,81,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,111.04
998ea4ad4888418ea48370ff40ac713b,75,87,15,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.98999999999992
bca3d652a04a43fb9b5b21b6b713f122,46,56,11,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.53
e8f410d5c3674f5ebaba29fa359ca09e,62,63,26,2,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121.18000000000006
0b6c775f84a8435a9083900e1cb43ec9,27,35,8,0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,55.89
e34c323ae65a4032b2a9e901784325cf,34,51,7,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.21
e211ccfbd319454490cbfbeeb6f3da5e,68,55,2,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.26
c964ceaded154e1abbd710096f4d4f51,47,44,43,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17
e57d16caa8ab40c4ae2d97223b6a6d31,67,93,19,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.02
2a50927670714f1f9307e29bd5f50c37,19,70,10,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,280.5499999999999
1e41c43e184e46759f01317e69f5cfcd,57,46,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.07
dbc1309c2e2b42ffaa754f87a2b405fd,52,94,35,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,172.01
cf60b23acd13409db0371a1fbb3770f5,58,48,4,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89
b45a587bef8247f8ad9021d66ea72258,57,120,34,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.35
391d8ec364374b38b3b2573d9e6b7d07,52,89,23,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,57.66
834f4242952a468f94501936eb33ce69,68,57,31,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128.24
201db3555de347b5b0f247054ca19dce,44,40,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004
3da3248fc0c2453fbc0246e3df717cf2,21,62,20,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.519999999999996
6243a283a715407f8115809b5673390d,81,38,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.839999999999995
542ecf31aa394b3f80113058986bfcff,50,39,0,4,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0
231f39abf1c14080916f5f81856f7d05,20,45,31,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,101.76
908ed9c56d3c43aa9a644a56595f70d0,33,38,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.25
f1811a1e63db41bc8831b3f492a47585,51,52,8,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,104.74000000000001
d3bacbe8d4c7444488f5ddd940e9b9f4,88,52,7,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.62
ee8a46f009e346f6ab32ffbc53cbfe8a,54,56,30,2,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,85.90000000000002
3b4bf29b2b50465193dfcaf395c5b451,59,42,7,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.36
db233b413d454296ba4fe2a441c954e9,53,35,53,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.930000000000001
af9d0b6974694cb7981e0cb544cb10b4,57,63,35,2,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,137.82999999999998
480000c67d2747669ef9a0c1adec344e,43,75,23,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,96.10999999999999
46b8e16a60024d658f1df0d48883d8cb,61,56,11,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,21.86
28465f0342684a99ab71310eda19c789,63,65,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.729999999999997
e36aa8b7995c4f44b159ffd35277fd0b,54,40,51,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.609999999999985
1699455e1ef7457589b875f864ef7fcd,42,70,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.54
58a4e015bea149deaf751f1bb59a9606,41,35,6,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,107.60999999999999
f1d381a167414e6790fa19abea39d9e8,63,94,8,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,239.42999999999998
