id,age,income,age of account,num purchases,amount per purchase
5ac7d237705543b49134faefd523fd80,54,63,30,8,16.215
e928e0783c9c473c9e1648f430b489e6,73,49,6,19,7.72578947368421
519ca71f10f241af964d9ca3cbda6b8c,73,52,12,10,2.5450000000000004
954c9df0d29d462bb28968961f602cf2,58,65,15,11,20.016363636363636
a8b23936b2d94dc1bb254d53d6538bcf,42,90,5,5,17.754
2db7b4739e3a4fc0964fce535ec05d96,65,50,8,14,12.837142857142855
35e08db3a77f4b348d04de610b9ac4b7,67,54,50,5,14.206
239c9131068f4e2fa79e384726827bd9,62,69,1,3,26.55333333333333
bda99ed14b964c889742d97222157fc7,61,62,14,15,14.888000000000002
1b47b94d748f4d389575d84e80a611e3,59,76,26,8,23.75
36ef980d4deb42ee9f3bf88fcf137c01,88,88,2,4,27.25
8fbb14f4f4a24f2c98c1cc7672e6be2e,54,75,6,10,16.660999999999998
0e7e49b5e82f4003a070c7ba7e5c41ba,73,83,28,8,23.146250000000002
aeb085396ad04cefae499bb929177afc,66,92,33,8,26.882499999999997
e056d7dd433f4caababedd137dc00007,45,80,50,9,19.607777777777777
1ba58dab3cae4787ad26d8d77ab7380f,25,54,7,11,14.52090909090909
35a6fbe3a39c4d58ba1996d3691eda18,23,31,38,7,4.7700000000000005
0020c2b971eb4e9188eac86d93036a77,59,90,28,8,24.6075
be01dde700574797b5dc59b0ad45242f,79,55,29,12,12.985833333333332
211c1fdfe7e047e3b88cf267824ca6df,27,68,6,7,6.815714285714286
1fc251202c494f6993cfcafa754290ac,64,93,8,7,26.697142857142858
b730ab20ad2043e2963705554fe47684,57,46,2,2,2.355
67dd3aa9a8d64c91b2bb41dfaee546f5,51,78,2,4,28.18
1ab5e1d8f3fa4588af94253e2a09520f,85,87,7,2,18.945
3573256082544869b1fc649e2e3c7e74,63,75,5,4,22.052500000000002
380fba077d8d4289a787f3c9e0f01d33,54,53,33,12,12.348333333333334
78f6ac1eb6c240368c54284c682e4224,77,64,8,10,17.363000000000003
cb55460bf6ac4dc8b4c48623f061544c,59,35,31,12,9.325833333333334
6a9d101b27954da8b9617d3a64991f35,61,78,28,11,21.748181818181816
83ac33743b594a78a1f114fffbd860f8,61,97,19,7,24.63285714285714
d794c80154a24d78b06fbcb212e855cd,54,75,5,4,22.085
1d62a7b6d4fb4defb8ae6ddf300600e5,49,84,56,9,24.061111111111114
cc3ca7632fda478cb573c06ac9f445aa,56,52,12,11,9.79
6ba699c43fd64dc598ceec20b4575ea1,79,91,14,7,25.605714285714292
bb0cd0088df4438a821e5b644a3cbac9,37,61,1,6,3.963333333333333
e18df1641cb14c7c90aa28e6a6350f5c,56,73,3,3,15.373333333333335
4df7791248754e999696b3a4880a995f,46,33,4,4,2.9175
21557b6e602841c089563a39feaf691e,65,49,11,5,4.768
4055bb9c2f3c410a88da90791b9253e5,55,77,13,14,18.689285714285713
c282fa769eb446028a486a0af6707bc9,59,81,26,2,17.055
761e483441e942d6ad4a8c84a79605ce,49,81,20,8,26.77
59a46ccbaeb64ab0a33feef55ad07222,70,37,14,15,7.810000000000001
5115fdb314fe41619fda3e5d8060a8b5,62,88,11,4,18.5425
3a784bfb5b0340138f8eafe4ec5aa6ef,66,91,5,3,23.776666666666667
174a4dbebb74441da5adf64bca5e5c36,30,55,26,8,2.1337499999999996
77320a68605841169979f8b497ba0ca1,54,102,12,11,30.40272727272727
af3e4f55f3f44cf883289857d51d2678,36,76,20,12,22.713333333333335
59b08bdcf7e045e78a6ed4ab6afa66fe,27,58,9,10,14.369
db3d9ca5a8f54526bd5e263d914f3b29,56,104,6,8,23.466250000000002
43ba16ae14404ada9c749043c66f3741,36,52,22,17,14.170588235294119
cd378dbec01843e188ae3d3384f39717,48,70,5,13,18.902307692307694
6cf884a6c5ae4b2daccb6d3108028fef,58,110,35,4,291.315
db22718fc9144e44b5fab97ea282cdb6,65,60,53,14,2.7307142857142854
d1d5eaf6a38a44baa2cd998f870d939b,50,41,8,12,31.108333333333334
971d98b6a4054f75a6bdd20897e469ac,53,116,8,3,27.69333333333333
b66ee4fca2c34ff5ba14a47b65eb0f53,46,73,33,7,16.63
098d957407b44982a3debf3337aa6b9c,53,37,21,14,6.803571428571429
ca3e04a5fbd54c1a88666cc50b2a3ff9,73,77,2,3,16.310000000000002
05ea8d8a95eb4b209a6e048878470df1,62,111,32,5,26.706
7509608052504dd9acf88845c25f5b6b,58,53,29,4,11.0625
7deb3dfb68834b0ba0d8913d54acabfa,78,63,10,8,15.665000000000001
41432b5e320846288781470dcc1ce194,49,90,21,4,26.57
b4360ed1ef1147d3acdc322dc98e0811,63,65,7,8,18.560000000000002
907499fcdce34a39809c3540af995d49,48,59,11,13,16.747692307692304
eba8d696316d42be9837b38f908db3ac,34,49,8,12,12.85
e1f69f61ede041bd97bb70f68c267e4f,65,75,30,4,20.0875
8957e167deef47f1aa157fb7a9891379,72,71,29,22,4.828636363636364
4a8b0e879455408ebe48794920568747,58,64,27,15,17.36133333333333
dee3814fa583456a8f6635b45a0ba641,70,80,34,13,19.415384615384614
c53af300a4b8416684f104b0a9a06c1d,74,54,2,4,15.0
a2bfbf0ff27f42bd98fd28be9adb56a1,31,59,20,14,14.281428571428572
da6f105d4db14af491cc76ddf73ae2da,21,60,7,7,15.608571428571427
2c849dc4ca6d4d4f8510804723fc5dac,63,62,9,6,13.073333333333332
bf9872d7aedd453797bdb75054b70d94,43,57,4,6,3.9283333333333332
6bec9e231a224ce6adfe9fd3d8ce7d89,57,97,11,3,21.816666666666663
82952ad407be4d74b9686bdaf77fad97,51,54,2,2,14.815000000000001
aeed18479ee64200b76fb40f5b8e0e14,52,81,13,1,15.51
fc966e9c3edc4578a1fb4c6a8c2659c2,60,94,24,3,20.433333333333334
66c9c5773a8444a79abce6644401de88,22,43,21,9,13.593333333333335
b6e07f29867b4284aa42106bdc4d51d3,69,87,27,14,25.93142857142857
9f7292018f174f6b8bab62353703307c,52,113,9,3,21.386666666666667
d80f9e3f974448ec902c42818097ebf3,47,62,11,14,14.467142857142852
34fd8ac2a1414a1eace74ed3245517fe,53,40,35,24,2.9029166666666675
d240308de0ee4cf8bb6072816268582b,43,94,12,14,89.42785714285715
a678040b34eb47e0ad23864c283dc8ef,55,56,3,5,3.5439999999999996
0d71469761604d3688ca099ff09a403f,67,113,0,6,21.17833333333333
c6bab8832fd043e5b81dc5f0b587ec6d,56,84,20,6,20.819999999999997
fbb3c6ad80b04d3a94c666a2f08f2a2e,61,96,10,7,23.92142857142857
855a636c057e4a32aa50b7d39f24d769,57,87,33,10,27.223000000000003
83313f9487fe41ca990d393127406161,66,108,22,8,118.13625
11bfc66cfc5b421ab0e1a8cb8ef7fd5c,65,36,6,14,8.831428571428573
94aabcec49134cf797c18f719afa32d3,60,54,24,9,15.689999999999998
2a3b1de405ea43fc8823bfd1d954db95,64,115,27,5,19.491999999999997
3aed39e33d8d432f9286ebea81b38639,62,77,25,1,19.62
df3601437bdb4cbdb5dd4722737d3a67,82,53,1,5,2.816
72b5a6743ee84f01a40fd6f1a378c560,32,68,16,14,16.40285714285714
5bbadf84eabe4fa3a7da35e3f44f8a2c,90,101,9,3,31.900000000000002
889d81fe350643e280f90c0faff01118,54,63,27,12,16.784999999999997
5bac5bde72194d3d886ef94552e3ee32,85,97,25,6,24.075000000000003
e1469309339d48f299c1431d6de4eaa6,55,83,6,2,18.895
3b1a3f100da944c1aa0fc7b954e02648,60,88,7,7,23.967142857142857
cd32159bb5374ffa887200148968c046,66,49,11,11,2.9100000000000006
b1d9075028c64485847be5b8e0047ed2,48,71,7,7,6.1499999999999995
253928e13e194249af6f2ff4003498cb,59,77,16,10,22.957
e37c22feaa954a83b0d8ecc2be1f639a,68,78,12,4,17.892500000000002
8ed5af89308d4dae98b33701331926ad,53,75,22,6,19.776666666666667
c12ae136c4ad4390b3cbc2afc2eee413,55,39,1,6,2.8266666666666667
916cba965ea448ad960951003103aff8,54,79,31,8,22.102500000000003
fedb5f5377d04da98b101218c60b15bf,34,52,39,20,3.7365000000000004
375b452ee0b64a4fbac92e61670f961d,74,67,19,10,17.351999999999997
559943eeb754463e844624a47d469253,50,81,10,3,21.156666666666666
70425153d8ec410d823ee209aa49700b,78,31,9,10,8.527
41f309195094400fa971fe39673b35c7,46,65,6,8,18.77125
5a90d3a4a21b4262b75ad9533bdf162b,71,108,26,7,27.262857142857147
265189106dc54eb9863e31f174e66d64,48,32,7,4,1.7125
49c3b42ff4c84f589edafa6e7b6ce3d2,58,105,26,6,23.976666666666663
30bed78a8a3e4a5ca596a84c0e7da8a1,62,73,9,10,20.904000000000003
770bcac8d5d343f28dcb598905b08a06,65,50,26,10,12.274
d724ee8209cb45019d5ca5374d00eb80,89,104,9,6,30.606666666666666
6b98cb99c8b848f09dc7dc717b1f82ed,78,110,11,11,24.69545454545455
77b27d5f09db42cf9c844ab58d132e85,81,89,4,7,19.057142857142857
1e6f629ef9dd4ab685797348487832a8,52,78,0,5,23.392000000000003
8b5aaf543de840899da63544d596074d,52,47,8,10,10.062000000000001
45d0952c88fe49b8aad291b21e086293,70,87,13,5,25.238
0b9248aa06a24ff991321150b8b56098,19,39,30,15,9.276
f2acd6b2a94a48efbcd6437406eb67b9,50,90,10,5,23.284
45581487709045ceb2ecdcc9aa0744fd,54,105,15,9,26.09222222222222
623a7bc9b0964d0eb3a341bdc6d157e4,79,42,20,15,10.033999999999999
30b98e23337b4e98815b8a0e2472a9ff,59,37,27,16,8.030624999999999
e3948b4335a54d09993e3219b445e922,71,31,1,7,1.9442857142857142
32042db985ad426a8e3c792b1585291a,51,51,8,11,48.48
18fc7f5237ff466ebfe2aeb5bfebf1b4,26,49,33,19,12.329999999999998
acc03f9b3c444433997dc08615899691,82,41,35,6,8.458333333333334
2b90cc782a274391be191cd221be2546,42,71,9,8,2.10125
ff8ff8e5d8bb449894bf708924020edc,78,58,25,8,12.0925
5909ea92965f4a4bb1cb0374dead0ff5,54,48,8,3,4.76
7aa3e5382a9f45de820accd86d8e444b,49,70,16,6,16.896666666666665
715b22238df84b9fbad9485f23192c4d,82,75,4,3,19.543333333333333
8a62338653f44844815b4d5d3ee92456,65,87,23,9,22.523333333333333
1c14ac6976fc4f39aacd34c1899e8ead,68,50,9,15,2.376666666666666
1278a41a8ae24324a17ca2c69b3023ab,66,47,7,10,11.194999999999999
be043c99c4224b47bf4e252f9416cf05,68,100,31,2,25.22
3ec4bc73b77a46db89e5b738c8fd668c,68,111,1,4,28.917500000000004
b624317c94fc496288b746f9be43d170,84,120,29,9,27.044444444444444
687fa57eccb44de6be932b262ac97140,64,95,9,3,31.580000000000002
82b13a64bcba4a59a11d5323f9e04134,77,35,27,23,8.86086956521739
42b0b986cedd4da1baec612aea5dee43,26,73,9,3,4.246666666666667
56a02aabb8cb4568b9b86998c0b5369c,52,75,7,13,56.03076923076924
830ba72e0f144c43abe5b5a1eb23f911,58,70,6,3,20.94
46cae479b56c479597ff23bbcdc95693,51,74,16,20,4.002000000000001
2555d3d05bdd4d65b3cd2fe3c9b24d12,44,40,3,7,10.548571428571426
8c1a6686814e46e28bd23d8608e12b52,64,69,12,7,15.685714285714287
01e57718fc6b49b2875a9c02b32905b1,29,31,19,15,6.7459999999999996
df07a83f4b83437795267361142fd14f,79,83,12,6,25.286666666666665
1a364e463cdf43499d94281477a4cf0e,38,51,52,11,3.7409090909090907
f552e42891ed4897ab13355342558804,58,73,24,4,22.2825
5d95b3dd0944488c8f9c0e045db65f74,59,114,3,4,25.515
9ebb7d34c6964f23b702ca2758f32083,44,72,7,7,19.197142857142858
e9b70f3ed1a7475c8614338081d622c9,48,71,11,6,17.715000000000003
0873c38c2c804bc18f5559e4531f2068,40,51,5,3,4.366666666666667
b84430e82831484aaa3642e41ada16d0,73,74,13,12,4.7025
45005ff2d18b42ccae85b5d125fffcf9,37,83,16,6,25.10166666666667
bef25728635745c59bf78870bdd393d9,71,35,24,16,1.46125
72dce064370f4acaadfd975eec70ff56,48,87,33,6,26.46666666666667
5b38aee166ce4085b324b01e01b0a808,27,71,11,8,4.14875
f4555e6c15824275be4c4b2fc4329344,39,69,15,11,19.04090909090909
be1f25a62a5648f6bdc1887b5e5f365d,93,79,9,6,19.99
e53124d8d13c4e1db9a56a08bef4a1b9,51,84,8,4,24.552500000000002
731b3f8dd6e2404cb9d7dd508e4c43f1,88,120,8,3,36.089999999999996
de4bd936e7454b3ebd2597d68a4a5f54,80,59,34,6,13.301666666666668
0e1578217ad7455d8cb08509eeee1aee,54,76,0,3,13.363333333333335
0eea703cbb0a47eeace88cfcde0ac89a,68,110,7,7,27.297142857142855
5291d2e620fa4733834501c8ad5df4c2,64,79,6,3,24.349999999999998
fcbf38029321416f9e0c593b59c8ada7,29,61,10,18,15.255555555555556
87eec09bfcda4a95a7100b6e77f066a9,80,75,11,7,22.48857142857143
4788579ab245498e86c76354d69c03dc,52,79,22,6,19.006666666666664
1d19314760704243bdcf289e962df5a9,71,56,0,5,12.212
fae649ff726b4af68d0805de45181fb3,30,37,22,18,9.032222222222222
7f7a6c151930485f9cf1b47ecfe0ad2c,37,59,7,9,3.4044444444444446
9e5c4fbb6e784461b2e3e92872ee3e1d,32,47,11,18,13.48611111111111
040b2e6d3e914d609f6764b34b5a3a88,63,112,8,3,28.123333333333335
b9cb807bb54f48c592ec2686a36ddbed,42,64,17,12,3.2558333333333334
2975799195d449efaa81e495cdabd1ed,44,87,1,8,19.72
a5b31e84a4ea461a86475f4034abe721,58,95,29,11,26.37
c9e69ffd85e7421aa53b8cb7bafba100,58,77,23,10,20.969
8b0b0b61299343ceb6a4bede74aecd43,53,74,24,10,20.778000000000002
6a4066d776b64dde8c0444d2f1c14f5f,48,31,9,8,6.6425
67e6be3bd5c44381b3e2dfe9170ada94,77,37,4,5,3.338
8654992551964472a654f68702ee5156,73,88,27,7,115.84142857142857
16c4978e01db484db6b3000a6427f0dd,60,60,6,10,14.491000000000003
cce987c57eba4b32a095ac462d709db4,76,90,29,14,23.722857142857148
0f46a272dd8b4b789e31f910653fc8f4,63,88,24,2,16.17
c2f2e7f440bc45738b2fbea9b58217bd,29,38,19,12,9.657499999999999
a45b69f1c8554ae7af83e74426ca437a,77,39,3,14,11.458571428571426
40fd005893554e0085a00baa8649d841,81,107,21,7,26.375714285714288
ff8b6918b14448dd8a80d0dc8154f2a0,46,100,32,7,24.67428571428571
18bffae1579b4f8598420ec807052cfa,82,62,22,17,42.853529411764704
09ccc48287ba46f59a92d9ed89dec344,21,40,24,14,10.973571428571429
fe285265878948309a32b47b216d2a65,76,119,2,1,22.43
2d4ece84e65741a68e02656bddf4d336,40,42,4,6,1.87
1c1d9326ccde4c2e9834f8adc187096e,57,113,22,9,25.985555555555557
7ebd228eba9d45a08d23932227fc551c,57,70,38,11,14.731818181818186
269424f345f6478e822a0ec4aebb97fe,44,55,48,18,2.375555555555555
e1db113b332344a4b333953e717c848b,85,60,58,5,12.352
7106cfb2dfd74991ad5b5fbde4707408,58,105,25,5,28.432
0e14aee174bf42e6821720e733e112de,58,95,18,6,25.209999999999997
1ed4a5aa68d441f9b6b3fc2af09e76e1,86,79,7,8,21.3375
361da3e85e3f447cb8239a4ca6852f6e,72,83,9,8,23.94625
48097759c72e460c92b705183d5c5f58,42,90,6,3,23.316666666666666
d1f946881b2f44f781a90fab28ae3b5c,46,69,19,13,14.610000000000001
40bc3cf593394618b90f6d79e198867a,64,109,20,6,24.330000000000002
773b9b57713f470fbfe74ab32a41a945,49,68,32,11,66.16727272727273
064c75dd2f664b5f9c1daa3d588d3073,73,48,8,6,4.098333333333334
7798e0c17e124ecda35b1530d4761145,55,31,6,1,7.37
f430e06c5d644706b629b39102e8f479,42,74,24,12,24.339166666666667
728ba6d3ee6740fa89492922dcc3e292,47,88,0,2,18.41
3f044daa78164ef1a7ce38efaa236667,41,37,7,7,0.8057142857142858
e70fc853136a4632beffc2335f571dfc,70,97,21,3,25.826666666666668
8c7992591b48435f828fad20fa83f5fa,56,97,2,4,24.0625
5682c5153c7d4ef7b3eb08208c546dde,64,50,7,4,13.8575
1b45f1b2f293458e91782ed6bc41ed76,67,36,1,3,6.489999999999999
9a138d2b107142d795f46b7600fd3dff,88,59,10,3,14.653333333333334
5ecaea5c8bf44ae4a65838d9d066c909,55,97,4,5,230.62199999999999
116f72494d5e45b794be3caaa31f4675,58,116,10,8,25.560000000000002
6977bad0cfbb44f695eb569af87d85ea,62,82,30,7,26.294285714285714
9994b51cc1ba43ef969f4a798434ba97,94,68,34,13,18.45923076923077
06b14580b3d44014b99214631b841e66,58,91,29,8,25.89875
016871ea865d4338975026ae08d221d0,57,79,1,3,15.263333333333334
a79f46d98c1944db936847503b1eaa29,59,54,3,11,14.03
9c7e4a6ab9c444fc96524efabaa7b097,53,102,10,3,22.406666666666666
ab147264895d4aebbb0fcbcde4ce3393,57,43,28,10,11.905000000000001
b3df1a539d6b41c0b200fe46cfd5c2f8,23,61,9,11,4.971818181818183
96fbfcfa100443c3994aa3bcda55069e,54,81,3,4,21.042499999999997
0d50a9abf52442e29e484474cc8d0d68,49,73,4,5,23.145999999999997
ae1c83d44e834751ab329f9dc241c951,68,72,22,10,19.264
748eacbcc50a4ef1b0fe0c0e15eb9e1c,69,115,15,8,26.13625
7d2d942131924c128c6374264dfd34ed,55,75,3,3,19.44333333333333
72d8321b934b4e09952001bcd87662a3,39,42,8,7,4.405714285714286
c0e2e69203af40dfb1322e8cc82d8570,82,87,18,4,21.1875
a9a088afe7f54587bb28b723d403f476,69,87,16,14,23.017142857142854
1f9b1f3349f545eeb5dab2cb68e9a26e,65,83,7,1,25.31
1654447916154439bc1e1cb1bd7b1118,51,81,9,4,22.5475
cededaeffd6a49139faec362dd8c8ae8,59,69,14,12,14.995833333333335
2cfd7c204f744227b147546e36c961b0,56,82,13,15,61.47
cc2b8bc0fed04953950251e39fd053fa,61,73,17,10,22.848
cd56e78d6c2f4085bb8f53461ce80180,91,53,6,2,12.02
6704bc23d820491cbc247af0b78b6959,68,71,8,7,3.9728571428571433
5e001d57a6a84c35bd508a700fe8aca0,71,82,22,9,23.369999999999997
47e28072fc414f54bf1aa27be3a19d32,58,32,0,2,2.39
46bb9d595d9a475cbdd435e2bb253944,54,102,7,5,25.418
cf52e346f1104932b32e8ccd3a5956b0,48,72,4,10,17.824000000000005
c7dcda945f694aebb2998919767acf31,57,71,33,7,18.734285714285715
d1c675320dcc4666a9300edc39965235,55,93,22,4,18.635
0cfb5a7caa0e4bc89aeff1849c4f4fe3,49,104,8,10,27.755000000000003
08579355f46b49efa8412ddacc4ac832,60,87,11,6,22.498333333333335
54f9d74bfac742c2bda750340476af30,22,56,7,10,16.913
d885cede482e4a03b42991c72c254265,29,61,16,12,12.986666666666666
3218f620e3c84a109891170e8d71f8fb,37,47,0,9,9.309999999999999
2675f5b204f74dfa8f1ea3ed3282ce8c,44,87,13,12,21.74083333333333
8ab8d058d86e4d4e95eb0a9ece36be33,63,96,10,4,22.560000000000002
f9c0574976aa495cbd957ea79cabc991,79,66,45,10,20.629
33d7ceb44c7d41b59eb7b3387deb2c90,64,118,26,8,26.290000000000003
4405bf5b70f44eb9b6ee3ab6a713f0cd,63,64,16,21,15.96952380952381
6360f3969da049e0b2376868c4dbe3b5,66,83,4,6,20.638333333333332
86114b8f1921463f8991c68520ccf5c4,66,59,9,3,17.983333333333334
162f5e28092d48d4b37507159a82cf16,42,98,25,10,27.758
27a28354145d4e26b5cc34c61e414ebc,75,68,0,2,20.83
c8ce9be8d4bd457180ff2a8d4d977073,19,55,13,25,3.3580000000000005
b1a2ac55014741678f7e7fb6c90e2a1e,21,40,8,7,10.751428571428573
71c5266938b8447f88fe1d93d561d523,70,77,13,5,23.176000000000002
2e513a8850e148aa8399e57baa12e2e0,23,62,6,11,16.701818181818183
1e17186fd10c4f5389721f01cb4e8364,84,96,11,9,29.80222222222222
3a737ce429364b7499a51bdcf3ba43f2,62,85,0,4,24.107499999999998
7fce537469484239b350dec843c1eaac,43,88,13,5,29.097999999999995
f87c32879b224b6b909fb6014affaedf,50,97,12,13,26.433846153846154
c8f6b6d4decd48c1a81b6c8fcf567958,19,54,17,19,13.45263157894737
b93ac0e7c56a4bb8a4b379cc21befcba,53,83,22,12,19.245
8f90fb8f93304318b7b0dc8621673c71,65,78,34,12,19.165
7c7b10eebc78403589efb52b42a2caa1,63,94,8,7,30.684285714285718
f16dd6ace9f94998bd2a77bb46efd332,54,43,2,10,9.363000000000001
8ae377b128c54a469964ac5df53144b8,52,63,0,3,14.316666666666668
b9b07ee2b17046ad9c3f2048d91cfe3d,81,86,13,7,25.532857142857143
43d31551643c4dc181cd13204b2dcff9,79,53,5,8,12.74125
02efe2a67be247a686f79ba1cbce42f1,84,96,17,10,26.208999999999996
a9eaded965514075a85c71038cdbbc4b,73,65,0,1,22.87
59d88f8c7bc44544b795f3c804137ec2,80,109,8,6,24.46166666666667
451af661f9114dc383ac247d74238b5e,54,89,10,4,24.099999999999998
ef8c6bc12af4497b8fe37646bd97f3e4,42,51,7,10,4.256
3f0364013f1d4a45af81f5926222fd50,52,44,5,11,9.199090909090907
133806412d2a4ebd813370359f357878,36,52,10,10,13.904
bcd2bd48a6dc4e2d982cf1d466d88dc8,62,44,52,22,2.128636363636364
92eb4168e9ed403a9ff452da6578bbc8,53,91,35,9,25.506666666666668
f3e63d9a92c3439faedc771850017d40,47,64,20,5,17.532000000000004
247b5e234272439594e9b4024d7a6eea,64,71,10,3,17.363333333333333
b66f9cb486024f0d87ab7469e8d7528d,50,33,6,14,8.635714285714284
aabc3d56a2ea4446bef4c3f9eec8ab72,72,74,4,1,14.68
3d43c355a4bb4d5e8d86a80a87408925,22,36,21,17,9.495882352941177
e15aaea078cf43a89501e25503ca8558,48,59,19,15,13.737333333333334
fec5f4a42585413e9084ae809c4b6022,64,66,27,8,13.638749999999998
05c64ce569db467a939173b41889a77a,80,116,18,13,79.27692307692307
75a1a1dc85de4b3481ddf9e74c5355e0,55,107,15,5,21.098
4384b18804874776b628f5d6a390e2d4,36,70,13,16,16.764999999999997
f80eb9caef944ca899f2bef52b6c2f5e,28,58,8,4,3.36
a29afd946ab14351908814ad77499b21,59,78,8,3,25.77
b8957d9eba954578adc4808d44e257e6,69,52,3,3,15.243333333333334
5c156a85d48045cca4e1673a59d65792,40,57,11,16,14.870625
c23a03db51a744158609fedbb6221495,77,83,35,5,22.816
f025969500b04e45803332ad0937a26d,56,73,10,5,19.338
ec24a28bab9a4548baa8a3f34800f8e1,77,70,1,8,2.33
c00b91a565324027b72b928446e6a6f8,33,73,2,6,3.7500000000000004
e300729d05c544cfad882e049e867a70,41,60,9,18,10.276111111111112
135ceb57c67d4f768bf20cb33b887e24,50,59,11,7,5.328571428571428
1654a9cbd4054d309fadc6c8fb158dc4,73,84,31,11,23.874545454545455
6c1a4e344d4b4215a07e2a3dfd655069,57,55,16,21,2.398095238095238
2feaa017e8c04633ac6b4d951b9d9e70,62,89,10,12,26.53666666666666
3ea2335f4a264a9894a845eddd0f30c7,58,116,5,4,23.604999999999997
6bb33215d6c549f3afc5e743b8ff3a85,36,58,6,4,2.8150000000000004
ce00548e34ef41ec93e4fbbe6a05d05c,38,58,18,15,14.343999999999998
99baac12030a4aa6acfc7f8c5453567d,48,118,17,2,26.055
5faae0835a8049c1b917d6d34316cc87,61,78,1,3,14.133333333333333
d4a8b8e9d09947f992cf2d65a062b3a5,38,72,7,2,7.855
aa374a0deb7743aa9505b6611f350b09,77,87,23,7,25.869999999999997
cca456a2b8f74306827a1e43dfc7b9ee,64,58,6,7,2.7399999999999998
77789c5386674540b7ba942cdb099467,67,92,9,7,23.812857142857144
635457c253cf48a1884618e4d7658c9a,83,104,4,3,23.066666666666666
fccefea120ab405585b91f4b9b0bc803,62,96,0,4,27.1975
0a43626c07724771836f653098a19ec8,65,112,11,3,24.939999999999998
d7dd26d7142d4e51b63770cf9db2f91f,44,84,35,6,19.011666666666667
38e48296b33941d29f28ece6a2868fa9,57,66,10,6,18.791666666666668
db59f620cdcc4f2aa1deff1bc0570432,91,89,5,8,26.49875
eb58d9e5f66e432884a576c89e194337,62,46,21,12,13.883333333333333
8bdaca43bc4b4446ad8e86a82489fd23,23,65,4,9,3.6822222222222223
c708650a65a345b8bacab8db622458d8,52,68,22,8,16.513749999999998
6d4e6ed6cbab412ab8b50074ffdddcd6,48,72,10,8,17.744999999999997
ab10cdddba53486598f20b32f70acbc6,73,39,10,7,3.5028571428571427
e633a9090fc746a38826ebdf778e5b20,51,73,5,5,2.658
d7304a86b04e4cb4919f073ee4db8350,53,55,5,13,16.12076923076923
855ab85b5bac4be0a9c9aff8cf9d83e2,56,110,10,4,21.3025
72c8c0516a79419cac2c8f7f8fbaa14c,64,73,22,18,50.489444444444445
92295cd152354d4bb9389da6a175c118,21,39,35,11,2.9790909090909095
11eb0a3d24ed4032b2cc358b4508c85d,52,112,19,11,25.278181818181817
21d6159dc3e749c698da8a6affb68412,70,80,31,7,20.021428571428572
2bbc0f9fcc974e6c98b0ea5081f5cc74,46,41,7,7,9.940000000000001
4e0d84ccaeb2468d93417121730145ef,64,30,4,8,7.1575
d08b25d10f0246adb4b6459db2e63722,78,85,23,8,25.499999999999996
b506d32d1a384b799b58fa90a5ae5a5a,40,56,11,6,4.108333333333333
4cd5bafcaf6b4f42a1fd16d19d14b6c4,54,65,3,8,15.615
2fa49d8723524e559323c9b9508dd5f8,59,60,10,14,16.800714285714285
4766970299d3411f8ff1296ee5fbcc58,51,77,1,1,20.16
476546d2bdc34a8fbb07bb916f1505aa,69,33,12,8,7.904999999999999
d0532474533d4dcaa552813f36898506,57,34,28,10,1.6150000000000002
27793a3c6dfe47cda8ee29432c6f6603,78,66,0,3,3.4066666666666667
e81e716dfede432dbfdb7f071cb47afa,69,55,23,10,15.801000000000002
ff23416f1f724ece8b81bae7acb279ed,58,75,7,1,33.48
eaeeba89e53945e5ae24fae573c11f02,59,53,2,9,52.29888888888888
29659fd0eabe4103a54d273118f1aa35,61,97,15,5,25.832
a521e0047e994449acef4703628cff7c,73,37,4,9,9.866666666666667
03b0358ba8d945b3ac283f25969a0cca,52,51,7,2,1.06
f4e0715b897c480e9cb7b72cec1a8607,73,84,0,2,16.125
893b57dbbabb48e38e1746b3710cdcff,54,75,13,6,19.974999999999998
286247110a534b28a223ce97782e84e4,81,57,9,18,36.13666666666668
1647711182da47e3a819a5cf5f1307f0,64,72,6,6,3.353333333333333
f7a950969071422ea162a283edb0f18d,44,72,28,9,15.454444444444444
e484a609dc02475bafa62e092505916f,63,54,45,5,13.882
8bad0c89bddb49c4acf5c73c93657731,77,46,6,6,2.7133333333333334
51031b000489411c834ff3c2b088faf0,72,85,31,18,23.185555555555553
e4c05dd9bcbb4945af5727d4d61b8fba,40,38,1,11,2.484545454545455
513e6bbe878c4b199c1d813fd54461a4,63,55,48,6,13.266666666666666
e6d73832444a429aaa969b706a5a2bf1,86,75,28,10,20.732
d438a838e9f74fa99c3a53f53d73afd4,53,106,20,7,28.12571428571428
b5105f071088481c8382eb9f73cd6a27,53,48,7,3,3.3000000000000003
e8630f5d3bf34260be5241a633f0fa42,61,65,8,4,15.5775
48c41e01e161412a873fd288621850c1,59,77,33,9,21.49666666666667
4f5ed6eff38644a58be2e1083cd967d7,71,87,6,5,16.656
1df88b34a02446e8accf51cb8e712a6a,48,71,11,3,2.8333333333333335
b519d8d3bc1c429b80147a10d8767e4c,78,81,59,9,23.43111111111111
01ac633821f0498893320b41b5b22dfc,53,88,32,12,20.955
08fd4c97526a46b58919a0d48ec65434,49,71,12,7,19.18285714285714
e8c5e066d12c460cb97202c4039e7560,75,115,7,5,25.094
06e2f7db27064b629f73908f6b187561,47,50,0,2,16.655
